idx,path_found,traj_success,contact_free,door_opened,door_width,door_height,x,y,z,rot_z,state_angle,axis_pos
27,False,False,True,False,0.31,0.31,-0.04597785992952025,0.6401955763060427,0.179,95.48013997286958,-10.783403517269598,-1.0
28,True,True,True,True,0.31,0.31,-0.3227501054817652,0.623715255216468,0.179,73.70047613374358,-10.783403517269598,-1.0
29,True,True,True,True,0.31,0.31,-0.323137709126048,0.6164119854656711,0.179,81.77093351896657,-10.783403517269598,-1.0
30,True,True,True,True,0.31,0.31,-0.342644654178171,0.5732272748550757,0.179,86.0656651125965,-10.783403517269598,-1.0
31,True,True,True,True,0.31,0.31,-0.1349731083612744,0.6315065138002626,0.179,92.65640279592057,-10.783403517269598,-1.0
32,True,True,True,True,0.31,0.31,-0.27042607461401236,0.598956968619924,0.179,84.58967557206562,-10.783403517269598,-1.0
33,True,True,True,True,0.31,0.31,-0.26534778224292743,0.6578904970938975,0.179,87.6626235154184,-10.783403517269598,-1.0
34,True,True,True,True,0.31,0.31,-0.25916483050699113,0.5625506275935651,0.179,74.62055297191688,-10.783403517269598,-1.0
35,True,True,True,True,0.31,0.31,-0.04070940948568569,0.617772986220149,0.179,103.5198451727687,-10.783403517269598,-1.0
36,True,True,True,True,0.31,0.31,-0.024803669486282875,0.6879383876342842,0.179,108.01522175427897,-10.783403517269598,-1.0
37,True,True,True,True,0.31,0.31,-0.03222154327351873,0.6299648452403668,0.179,105.7489186919918,-10.783403517269598,-1.0
38,True,True,True,True,0.31,0.31,-0.010731558938701258,0.6694577898195742,0.179,85.1999907784189,-10.783403517269598,-1.0
39,False,False,True,False,0.31,0.31,-0.3014760529552422,0.5767882991756144,0.179,86.67512944740756,-10.783403517269598,-1.0
40,True,True,True,True,0.31,0.31,-0.16605029878184643,0.6213479399280402,0.179,105.77931427570418,-10.783403517269598,-1.0
41,True,True,True,True,0.31,0.31,-0.022306358772551382,0.6200150198921015,0.179,108.67693647065869,-10.783403517269598,-1.0
42,True,True,True,True,0.31,0.31,-0.10198654798270584,0.6854633015675274,0.179,85.67883658858568,-10.783403517269598,-1.0
43,True,True,True,True,0.31,0.31,-0.3101831627897973,0.6783914660464749,0.179,87.45965692161542,-10.783403517269598,-1.0
44,True,True,True,True,0.31,0.31,-0.325263400369126,0.6668852439138404,0.179,74.89914723422521,-10.783403517269598,-1.0
45,True,True,True,True,0.31,0.31,-0.0045115257224699334,0.6102631428783414,0.179,88.83944846494822,-10.783403517269598,-1.0
46,True,True,True,True,0.31,0.31,-0.09034466051964096,0.6081735462917562,0.179,107.65775039715868,-10.783403517269598,-1.0
47,True,True,True,True,0.31,0.31,-0.3291562413482223,0.6459943973302972,0.179,90.20302167121139,-10.783403517269598,-1.0
48,False,False,True,False,0.31,0.31,-0.2370652994745101,0.6317866100785585,0.179,90.62667111376105,-10.783403517269598,-1.0
49,True,True,True,True,0.31,0.31,-0.09305564182471288,0.6876563499197559,0.179,78.7983480690243,-10.783403517269598,-1.0
50,True,True,True,True,0.31,0.31,-0.11453084415347592,0.6639696456519433,0.179,95.82896562695294,-10.783403517269598,-1.0
51,True,True,True,True,0.31,0.31,-0.1343024357959561,0.6881780176040738,0.179,97.20979303602157,-10.783403517269598,-1.0
52,True,True,True,True,0.31,0.31,-0.2788249995904361,0.6247685779222568,0.179,101.57102349018152,-10.783403517269598,-1.0
53,True,True,True,True,0.31,0.31,-0.17909253962094848,0.6522435896784249,0.179,74.60373829166478,-10.783403517269598,-1.0
54,True,True,True,True,0.31,0.31,-0.02098740536626731,0.7095696235267112,0.179,103.3206535958902,-10.783403517269598,-1.0
55,True,True,True,True,0.31,0.31,-0.3286512825845959,0.6590384871530213,0.179,85.57071902243197,-10.783403517269598,-1.0
56,True,True,True,True,0.31,0.31,-0.19061692154967289,0.6996695048045944,0.179,82.81531937052547,-10.783403517269598,-1.0
